belongs_to_collection,budget,genres,id,original_language,overview,popularity,production_companies,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,release_year,cast,keywords,cast_size,crew_size,director,text,weighted_rating,ROI
1,13000000.0,"['Comedy', 'Drama', 'Romance']",1826,fr,"Five years after their summer together in Barcelona, Xavier, William, Wendy, Martine and Isabelle reunite.",6.361343,"['StudioCanal', 'TPS Cinéma', 'Lunar Films']",2005-06-15,23727301.0,129.0,Released,,Russian Dolls,6.8,156.0,2005.0,"['romainduris', 'kellyreilly', 'audreytautou']","['pari', 'londonengland', 'sex', 'screenplay', 'screenwrit', 'ex-girlfriend', 'boatwed', 'st.petersburgrussia', 'ship', 'balletdanc', 'independentfilm', 'ballet', 'author', 'wed']",27,5,"['cédricklapisch', 'cédricklapisch', 'cédricklapisch']",pari londonengland sex screenplay screenwrit ex-girlfriend boatwed st.petersburgrussia ship balletdanc independentfilm ballet author wed romainduris kellyreilly audreytautou cédricklapisch cédricklapisch cédricklapisch Comedy Drama Romance,6.52312088279224,1.825177
0,8000000.0,['Drama'],10476,en,"With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee.",7.422267,['MTV Films'],2005-07-22,23563727.0,116.0,Released,The music will inspire them. The dream will unite them. This summer get crunk.,Hustle & Flow,6.9,101.0,2005.0,"['terrencehoward', 'anthonyanderson', 'tarynmanning']","['rapmus', 'hip-hop', 'babi', 'midlifecrisi', 'drugdeal', 'career', 'music', 'rapper', 'independentfilm']",15,29,"['craigbrewer', 'craigbrewer', 'craigbrewer']",rapmus hip-hop babi midlifecrisi drugdeal career music rapper independentfilm terrencehoward anthonyanderson tarynmanning craigbrewer craigbrewer craigbrewer Drama,6.486147710392044,2.945465875
0,126000000.0,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",1635,en,"In 2019, Lincoln Six-Echo is a resident of a seemingly ""Utopian"" but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to The Island — reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie.",11.443647,"['DreamWorks SKG', 'Warner Bros.', 'Parkes/MacDonald Productions']",2005-07-20,162949164.0,136.0,Released,Your time will come...,The Island,6.5,1813.0,2005.0,"['ewanmcgregor', 'scarlettjohansson', 'djimonhounsou']","['clone', 'transplant', ""loveofone'slif"", 'dystopia', 'genet', 'freedom', 'escap', 'clone', 'plagu']",41,55,"['michaelbay', 'michaelbay', 'michaelbay']",clone transplant loveofone'slif dystopia genet freedom escap clone plagu ewanmcgregor scarlettjohansson djimonhounsou michaelbay michaelbay michaelbay Action Thriller Science Fiction Adventure,6.476902645353527,1.2932473333333334
0,30000000.0,"['Comedy', 'Family']",13341,en,"Morris Buttermaker is a burned-out minor league baseball player who loves to drink and can't keep his hands to himself. His long-suffering lawyer arranges for him to manage a local Little League team, and Buttermaker soon finds himself the head of a rag-tag group of misfit players. Through unconventional team-building exercises and his offbeat coaching style, Buttermaker helps his hapless Bears prepare to meet their rivals, the Yankees.",4.469459,['Paramount Pictures'],2005-07-22,34252847.0,113.0,Released,The bases are loaded... so is the coach.,Bad News Bears,5.7,73.0,2005.0,"['billybobthornton', 'kenmedlock', 'amanjohal']","['basebal', 'sport', 'littleleagu']",12,4,"['richardlinklater', 'richardlinklater', 'richardlinklater']",basebal sport littleleagu billybobthornton kenmedlock amanjohal richardlinklater richardlinklater richardlinklater Comedy Family,5.556630450123313,1.1417615666666667
0,35000000.0,"['Adventure', 'Comedy', 'Family']",11459,en,"Set in a world where superheroes are commonly known and accepted, young Will Stronghold, the son of the Commander and Jetstream, tries to find a balance between being a normal teenager and an extraordinary being.",8.061423,"['Walt Disney Pictures', 'Gunn Films', 'Max Stronghold Productions Inc.']",2005-07-29,86369815.0,100.0,Released,Saving The World... One Homework Assignment At A Time.,Sky High,5.8,568.0,2005.0,"['michaelangarano', 'kurtrussell', 'kellypreston']","['hero', 'loyalti', 'mockeri', 'supernaturalpow', 'highschool', 'mission', 'superpow', 'teensuperhero']",20,40,"['mikemitchell', 'mikemitchell', 'mikemitchell']",hero loyalti mockeri supernaturalpow highschool mission superpow teensuperhero michaelangarano kurtrussell kellypreston mikemitchell mikemitchell mikemitchell Adventure Comedy Family,5.768683397368687,2.467709
0,135000000.0,['Action'],10048,en,"Deeply ensconced in a top-secret military program, three pilots struggle to bring an artificial intelligence program under control ... before it initiates the next world war.",13.89018,"['Laura Ziskin Productions', 'Original Film', 'Columbia Pictures Corporation']",2005-07-28,76932943.0,121.0,Released,Fear The Sky,Stealth,4.9,341.0,2005.0,"['joshlucas', 'jessicabiel', 'jamiefoxx']","['artificialintellig', 'u.s.navi', 'aftercreditssting']",23,106,"['robcohen', 'robcohen', 'robcohen']",artificialintellig u.s.navi aftercreditssting joshlucas jessicabiel jamiefoxx robcohen robcohen robcohen Action,4.931159810141803,0.5698736518518519
0,30000000.0,"['Romance', 'Comedy']",11648,en,"Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.",9.378926,"['Team Todd', 'Warner Bros.', 'Ubu Productions']",2005-07-21,58405313.0,98.0,Released,,Must Love Dogs,5.8,142.0,2005.0,"['dianelane', 'johncusack', 'elizabethperkins']","['sistersisterrelationship', 'makeamatch', 'singl', 'children', 'teacher', 'date', 'divorc', 'petdog']",20,14,"['garydavidgoldberg', 'garydavidgoldberg', 'garydavidgoldberg']",sistersisterrelationship makeamatch singl children teacher date divorc petdog dianelane johncusack elizabethperkins garydavidgoldberg garydavidgoldberg garydavidgoldberg Romance Comedy,5.69331123510349,1.9468437666666667
0,39000000.0,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",16320,en,"When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.",11.919995,"['Universal Pictures', 'Barry Mendel Productions']",2005-08-25,38869464.0,119.0,Released,Can't stop the signal.,Serenity,7.4,1287.0,2005.0,"['nathanfillion', 'ginatorres', 'alantudyk']","['martialart', 'telepathi', 'dystopia', 'spaceship', 'fugit', 'basedontvseri', 'planet', 'throatslit', 'cannib', 'exsoldi', 'firefli']",44,19,"['josswhedon', 'josswhedon', 'josswhedon']",martialart telepathi dystopia spaceship fugit basedontvseri planet throatslit cannib exsoldi firefli nathanfillion ginatorres alantudyk josswhedon josswhedon josswhedon Science Fiction Action Adventure Thriller,7.344565876409469,0.9966529230769231
0,10000000.0,"['Comedy', 'Drama', 'Mystery', 'Romance']",308,en,"As the devoutly single Don Johnston is dumped by his latest girlfriend, he receives an anonymous pink letter informing him that he has a son who may be looking for him.",6.589304,"['Bac Films', 'Focus Features', 'Five Roses']",2005-05-17,45742101.0,105.0,Released,Sometimes life brings some strange surprises.,Broken Flowers,6.8,359.0,2005.0,"['billmurray', 'juliedelpy', 'sharonstone']","['bachelor', 'ex-boyfriend', 'ex-girlfriend', 'anonymouslett', 'midlifecrisi', 'amateurdetect', 'it-expert', 'veterinarian', 'unsoci', 'independentfilm']",19,14,"['jimjarmusch', 'jimjarmusch', 'jimjarmusch']",bachelor ex-boyfriend ex-girlfriend anonymouslett midlifecrisi amateurdetect it-expert veterinarian unsoci independentfilm billmurray juliedelpy sharonstone jimjarmusch jimjarmusch jimjarmusch Comedy Drama Mystery Romance,6.6657768746530905,4.5742101
1,50000000.0,"['Action', 'Adventure', 'Comedy']",6519,en,"Cousins, Bo and Luke Duke, with the help of their eye-catching cousin, Daisy and moonshine-running Uncle Jesse, try and save the family farm from being destroyed by Hazzard County's corrupt commissioner, Boss Hogg. Their efforts constantly find the 'Duke Boys' eluding authorities in 'The General Lee', their 1969 orange Dodge Charger that keeps them one step ahead of the dimwitted antics of the small southern town's Sheriff, Roscoe P. Coltrane.",9.039467,"['Village Roadshow Pictures', 'Gerber Pictures', 'Warner Bros.']",2005-08-05,110803676.0,104.0,Released,Cousins. Outlaws. Thrillbillies.,The Dukes of Hazzard,5.1,321.0,2005.0,"['johnnyknoxville', 'seannwilliamscott', 'jessicasimpson']","['sheriff', 'farm', 'bikini', 'redneck']",22,115,"['jaychandrasekhar', 'jaychandrasekhar', 'jaychandrasekhar']",sheriff farm bikini redneck johnnyknoxville seannwilliamscott jessicasimpson jaychandrasekhar jaychandrasekhar jaychandrasekhar Action Adventure Comedy,5.1138092376778586,2.21607352
1,22000000.0,['Comedy'],11453,en,Deuce Bigalow goes to Amsterdam after a little accident including two irritating kids and a bunch of aggressive dolphins. There he meets up with his old friend T.J. Hicks. But a mysterious killer starts killing some of Amsterdam's finest gigolos and T.J. is mistaken for the extremely gay murderer. Deuce must enter the gigolo industry again to find the real murderer and clear T.J.'s name.,5.341117,"['Columbia Pictures Corporation', 'Out of the Blue... Entertainment', 'Happy Madison Productions']",2005-08-06,22400154.0,83.0,Released,For the women of Europe... The price of love just got a lot cheaper.,Deuce Bigalow: European Gigolo,4.6,232.0,2005.0,"['robschneider', 'eddiegriffin', 'jeroenkrabbé']","['painter', 'amsterdam', 'dolphin', 'europ', 'pimp', 'fetish', 'gigolo', 'wig', 'whistl']",10,75,"['mikebigelow', 'mikebigelow', 'mikebigelow']",painter amsterdam dolphin europ pimp fetish gigolo wig whistl robschneider eddiegriffin jeroenkrabbé mikebigelow mikebigelow mikebigelow Comedy,4.682082728888831,1.0181888181818182
0,43000000.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",9913,en,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,10.947957,"['Universal Pictures', 'MFPV Film', 'Double Feature Films']",2005-07-29,91974818.0,104.0,Released,Fearing Is Believing,The Skeleton Key,6.4,588.0,2005.0,"['katehudson', 'genarowlands', 'petersarsgaard']","['nurs', 'secret', 'dream', 'fight', 'kidnap', 'neworlean', 'key', 'plantat', 'voodoo', 'parti', 'lawyer', 'blood', 'violenc', 'mirror', 'attic', 'occult']",20,99,"['iainsoftley', 'iainsoftley', 'iainsoftley']",nurs secret dream fight kidnap neworlean key plantat voodoo parti lawyer blood violenc mirror attic occult katehudson genarowlands petersarsgaard iainsoftley iainsoftley iainsoftley Drama Horror Mystery Thriller,6.336943962461184,2.1389492558139533
0,45000000.0,"['Action', 'Crime']",8292,en,Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.,6.84109,"['Paramount Pictures', 'Di Bonaventura Pictures']",2005-08-11,92374674.0,109.0,Released,They came home to bury mom... and her killer,Four Brothers,6.7,617.0,2005.0,"['markwahlberg', 'tyresegibson', 'andrébenjamin']","['brotherbrotherrelationship', 'robberi', 'arbitrarylaw', 'adoptivemoth', 'reveng', 'murder', 'violenc', 'detroit', 'duringcreditssting', 'interracialadopt']",21,57,"['johnsingleton', 'johnsingleton', 'johnsingleton']",brotherbrotherrelationship robberi arbitrarylaw adoptivemoth reveng murder violenc detroit duringcreditssting interracialadopt markwahlberg tyresegibson andrébenjamin johnsingleton johnsingleton johnsingleton Action Crime,6.624104430388525,2.0527705333333333
0,80000000.0,"['Action', 'History', 'War']",13922,en,"As World War II rages, the elite Sixth Ranger Battalion is given a mission of heroic proportions: push 30 miles behind enemy lines and liberate over 500 American prisoners of war.",14.987902,"['Lawrence Bender Productions', 'Marty Katz Productions']",2005-08-12,10166502.0,132.0,Released,The most daring rescue mission of our time is a story that has never been told,The Great Raid,6.8,91.0,2005.0,"['benjaminbratt', 'jamesfranco', 'connienielsen']","['basedonnovel', 'worldwarii', 'prisonersofwar', 'narrat', 'archivefootag', 'rescuemiss', 'soldier', '1940s', 'inspiredbytrueev']",56,116,"['johndahl', 'johndahl', 'johndahl']",basedonnovel worldwarii prisonersofwar narrat archivefootag rescuemiss soldier 1940s inspiredbytrueev benjaminbratt jamesfranco connienielsen johndahl johndahl johndahl Action History War,6.380286417566014,0.127081275
0,26000000.0,"['Comedy', 'Romance']",6957,en,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",11.519662,"['Universal Pictures', 'Apatow Productions']",2005-08-11,109449237.0,116.0,Released,"The longer you wait, the harder it gets",The 40 Year Old Virgin,6.2,2020.0,2005.0,"['stevecarell', 'catherinekeener', 'paulrudd']","['firsttim', 'virgin']",67,7,"['juddapatow', 'juddapatow', 'juddapatow']",firsttim virgin stevecarell catherinekeener paulrudd juddapatow juddapatow juddapatow Comedy Romance,6.184192743850764,4.209586038461539
0,26000000.0,"['Horror', 'Thriller']",11460,en,"After attending the funeral of her grandmother in Dallas, the Lux Atlantic Hotel manager Lisa is waiting for a flight to Miami. Due to the bad weather and consequent flight delay, she meets in the airport bar Jack Rippner, who is also in the waiting list. They sit together in the plane, and Jack reveals that he wants Lisa to change the room in Lux of an important American politician to facilitate a terrorist attempt against him. Otherwise, Lisa's father will be killed by a hit man. Lisa has to decide what to do with the menacing man at her side.",6.336927,"['DreamWorks SKG', 'Craven-Maddalena Films', 'BenderSpink']",2005-08-04,57891803.0,85.0,Released,Fear takes flight.,Red Eye,6.2,471.0,2005.0,"['rachelmcadams', 'cillianmurphy', 'briancox']","['hostag', 'menac', 'hitman', 'airplan']",24,35,"['wescraven', 'wescraven', 'wescraven']",hostag menac hitman airplan rachelmcadams cillianmurphy briancox wescraven wescraven wescraven Horror Thriller,6.135802546666636,2.2266078076923077
